agent_id,survey_id,cell,mg,tenure,income,income_bracket,household_size,generations,has_vehicle,has_children,has_elderly,housing_cost_burden,mg_criteria_met,longitude,latitude,grid_x,grid_y,flood_zone,flood_depth,zipcode,rcv_building,rcv_contents,tp_score,cp_score,sc_score,pa_score,sp_score,flood_experience,flood_frequency,sfha_awareness,elevated,has_insurance,relocated,cumulative_damage,cumulative_oop,memory_flood_exp,memory_insurance,memory_social,memory_gov_trust,memory_place,memory_zone
H0110,5c64677d6d38060001b6262d,MG-Renter,True,Renter,27500.0,"$25,000 to $29,999",4,1,False,True,False,False,True,-74.243641,40.921383,401,185,LOW,0.0,7050,0.0,30627.77,2.91,3.0,4.0,4.0,2.33,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I have strong connections with my neighbors. We look out for each other and share information abo...,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a low-risk area for flooding.
H0111,663e7e85449ebc055cb547f1,MG-Renter,True,Renter,27500.0,"$25,000 to $29,999",2,1,True,False,False,True,True,-74.238921,40.931936,418,147,LOW,0.0,8755,0.0,21406.14,2.55,2.75,2.83,2.67,3.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I mostly keep to myself and don't interact much with neighbors.,I have mixed feelings about government flood assistance programs.,I am a renter here but don't feel strongly tied to this specific location.,My property is in a low-risk area for flooding.
H0112,67ac8af036c029778042bbbb,MG-Renter,True,Renter,37500.0,"$35,000 to $39,999",4,1,True,True,False,True,True,-74.316399,40.938045,139,125,HIGH,0.747,7008,0.0,34867.43,3.91,4.75,4.33,3.89,5.0,False,0,False,False,True,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I have Both private and NFIP flood insurance for my property.,I have strong connections with my neighbors. We look out for each other and share information abo...,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0113,66d5d36f0cd4bfbac8550351,MG-Renter,True,Renter,37500.0,"$35,000 to $39,999",3,2,False,False,False,True,True,-74.269468,40.882227,308,326,HIGH,1.775,7017,0.0,35301.15,1.73,4.0,3.5,2.11,4.0,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I know this area floods regularly.
H0114,5fe354a2e44df4fb4634bbc3,MG-Renter,True,Renter,20000.0,"Less than $25,000",5,1,False,True,False,False,True,-74.313622,40.932213,149,146,MEDIUM,0.314,7631,0.0,40316.21,3.27,2.75,3.5,2.67,2.0,True,0,True,False,False,False,0.0,0.0,I experienced flooding at my home 1 to 5 years ago. The damage was significant and caused financi...,I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I am a renter here but don't feel strongly tied to this specific location.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0115,6650ecda2657647b60a302eb,MG-Renter,True,Renter,37500.0,"$35,000 to $39,999",6,1,True,False,True,True,True,-74.336116,40.876951,68,345,HIGH,3.162,7504,0.0,34038.2,4.09,3.12,2.67,2.0,1.0,True,2,False,False,False,False,0.0,0.0,I experienced flooding at my home 1 to 5 years ago. The damage was significant and caused financi...,I do not currently have flood insurance. The premiums seem expensive relative to my income.,I mostly keep to myself and don't interact much with neighbors.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0116,650c6d9bdfb2c4ad09bff5ff,MG-Renter,True,Renter,32500.0,"$30,000 to $34,999",5,1,True,False,True,True,True,-74.316677,40.914163,138,211,HIGH,1.551,7657,0.0,34507.74,2.45,2.62,2.83,1.89,3.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I mostly keep to myself and don't interact much with neighbors.,I have mixed feelings about government flood assistance programs.,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0117,66f42e274c0e28275441dc22,MG-Renter,True,Renter,100000.0,"More than $74,999",5,1,False,True,False,True,True,-74.258082,40.890003,349,298,HIGH,1.11,7030,0.0,59826.44,2.64,3.75,3.17,2.56,2.67,True,2,True,False,False,False,0.0,0.0,I experienced flooding at my home Less than 1 year ago. The damage was significant and caused fin...,I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I know this area floods regularly.
H0118,665532c91933df17edd35f92,MG-Renter,True,Renter,100000.0,"More than $74,999",1,1,False,False,False,True,True,-74.310568,40.929159,160,157,HIGH,1.062,7030,0.0,54156.61,3.64,3.25,3.33,3.33,3.33,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0119,65d5139d285ed40f40a1e19c,MG-Renter,True,Renter,27500.0,"$25,000 to $29,999",4,1,True,False,False,True,True,-74.330007,40.904443,90,246,HIGH,3.639,7628,0.0,36714.11,3.73,4.0,4.0,3.89,4.0,True,2,True,False,True,False,0.0,0.0,I experienced flooding at my home 1 to 5 years ago. The damage was significant and caused financi...,I have Private flood insurance flood insurance for my property.,I have strong connections with my neighbors. We look out for each other and share information abo...,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0120,67a6cbe357e1acaf3c860247,MG-Renter,True,Renter,20000.0,"Less than $25,000",1,1,True,False,False,True,True,-74.302514,40.928325,189,160,HIGH,0.819,7748,0.0,31759.67,3.36,2.62,3.67,2.89,2.0,True,0,True,False,False,False,0.0,0.0,I experienced flooding at my home More than 10 years ago. The damage was significant and caused f...,I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I know this area floods regularly.
H0121,5a3bf28afbc64300010a2530,MG-Renter,True,Renter,27500.0,"$25,000 to $29,999",5,1,False,True,False,True,True,-74.308901,40.957207,166,56,LOW,0.0,7112,0.0,34955.16,3.27,3.62,3.5,2.56,2.0,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I am a renter here but don't feel strongly tied to this specific location.,My property is in a low-risk area for flooding.
H0122,6761bebf39e0c85287317d7c,MG-Renter,True,Renter,27500.0,"$25,000 to $29,999",3,3,True,True,True,True,True,-74.3139,40.882227,148,326,MEDIUM,0.182,7853,0.0,26453.06,4.82,4.38,3.83,3.56,4.67,True,0,False,False,True,False,0.0,0.0,I experienced flooding at my home 1 to 5 years ago. The damage was significant and caused financi...,I have NFIP flood insurance for my property.,I know some of my neighbors and we occasionally talk about local issues.,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,I have been living here for 3 generations. I feel comfortable but could see moving if necessary.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0123,672c4935ef13e4a54fc284a9,MG-Renter,True,Renter,20000.0,"Less than $25,000",6,1,False,False,False,True,True,-74.318343,40.878339,132,340,HIGH,1.696,8012,0.0,35013.97,1.73,2.0,4.0,3.11,1.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I have strong connections with my neighbors. We look out for each other and share information abo...,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0124,640e4ddaf9f67c6c8ea4936b,MG-Renter,True,Renter,20000.0,"Less than $25,000",1,1,True,False,True,True,True,-74.299737,40.921105,199,186,HIGH,1.485,8084,0.0,20990.74,2.55,2.88,3.83,3.44,2.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. The premiums seem expensive relative to my income.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. Past experience has shown they are slow to ...,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
