agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_21,9,Only House Elevation,3,Do nothing,I perceive a moderate threat to my home and personal safety due to the ongoing flood risk despite my elevated house.,"I believe that if I take action, my ability to cope with the situation is somewhat limited by my distrust of the insurance company and lack of confidence in their coverage.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.18,0.58,True,False,False,False
Agent_33,9,Only House Elevation,3,Do nothing,"Despite my elevated home providing protection and relatively low risk of flooding in recent years, I worry that future floods could still pose a significant threat to my property.","While I trust my neighbors' judgment and have observed the effectiveness of flood insurance in protecting others, I have doubts about the reliability of the insurance company and am uncertain about its ability to fully mitigate the consequences of flooding.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.33,0.63,True,False,False,False
Agent_34,9,Relocate,2,Relocate,I perceive a moderate threat from potential future flooding due to the city's history and my neighborhood's vulnerability.,"I believe that my ability to prepare for and respond to flooding is moderately effective, considering my elevation but also the uncertainty of insurance company reliability.","Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.22,0.7,True,False,True,False
Agent_37,9,Relocate,2,Relocate,"Although I have a safe house and a somewhat elevated neighborhood, I am still concerned that future floods could pose a threat to my property.","Based on the experience of observing many neighbors relocate due to flooding, I believe that relocating or purchasing flood insurance would be a reliable way for me to cope with potential future flood risks.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.22,0.62,True,False,True,False
Agent_38,9,Relocate,2,Relocate,"I perceive a moderate to high threat level due to the severe flood that occurred in my neighborhood last year, despite my house being elevated.","I believe I can cope effectively with flooding by taking action, relying on my neighbors' judgment and experience, and being prepared for future events.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: Despite elevation, the flood was severe enough to cause damage. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.2,0.58,True,False,True,True
Agent_41,9,Only House Elevation,2,Elevate the house,"Despite seeing a high percentage of my neighbors relocate due to flood risks, I still feel moderately threatened by the possibility of future flooding.",I doubt the effectiveness of my ability to cope with flood damage without proper insurance and elevation measures in place.,"Year 8: I observe 19% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: Got flooded with $10,000 damage on my house. | Year 9: I observe 15% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.3,0.6,True,False,False,True
Agent_49,9,Relocate,2,Relocate,"I remain at risk for flooding due to my house's location and the insurance company's untrustworthiness, which raises my perceived vulnerability despite having elevated homes.","Although I can trust some of my neighbors' judgment on flood risks, I am uncertain about how effective each action will be in mitigating potential damage or protecting me from financial loss.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.07,0.67,True,False,True,False
Agent_52,9,Relocate,2,Relocate,"I feel moderately threatened by the potential for future flooding due to my elevated but not fully protected home, and the uncertainty surrounding the insurance company's reliability.","I believe I can take steps to mitigate the risk of flooding, such as purchasing flood insurance or taking proactive measures to protect my property, although I have some doubts about the effectiveness of these actions.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.26,0.66,True,False,True,False
Agent_55,9,Relocate,2,Relocate,I perceive a moderate threat from potential future floods due to the elevation of my home and slight doubts about the insurance company's reliability.,"I am somewhat confident that I can take action to mitigate flood risks, considering my trust in my neighbors' judgment and the success of other elevated homes in protecting against flooding.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.47,0.6,True,True,True,False
Agent_59,9,Only House Elevation,3,Do nothing,I perceive a moderate level of threat from the possibility of future flooding due to my location and the uncertainty surrounding flood insurance claims.,"I believe that while having flood insurance would provide some financial protection, it might not be enough to mitigate physical damage, and relocating would eliminate the risk entirely, thus giving me confidence in my ability to cope with potential threats.","Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.33,0.58,True,False,False,False
Agent_61,9,Relocate,2,Relocate,"I am aware of the potential for future flooding due to my location and the historical trend of neighbor relocations and flood claims delays, leaving me with a moderate level of concern.","I believe that taking action to protect myself from potential flood damage is challenging, as I may not be able to afford flood insurance or relocate immediately.","Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.31,0.68,True,False,True,False
Agent_69,9,Relocate,2,Relocate,"Despite my elevated home providing protection and observing fewer than 20% of neighbors with similar homes, I still perceive a threat to my property due to the potential for future floods.","Given that I generally trust my neighbors' judgment and have seen many relocate, I believe I can take action based on their recommendations.","Year 8: I observe 18% of my neighbors have elevated homes. | Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.23,0.74,True,False,True,False
Agent_76,9,Only House Elevation,3,Do nothing,"Despite my elevated house providing protection in the past, I remain concerned about potential future flood events due to the high percentage of neighbors who have relocated and the significant damages caused by a previous flood event.","Although I trust my neighbors' judgment and believe that buying insurance would provide some financial protection, I also recognize that it is a lower-cost option compared to relocating, which would eliminate the risk permanently.","Year 8: I observe 77% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated.",0.16,0.7,True,False,False,False
Agent_86,9,Relocate,2,Relocate,"Despite my house's elevation providing protection, I worry that future floods could be more severe due to the trend of increasing flood frequency and severity, leaving me feeling vulnerable.","Although some neighbors have elevated homes, which suggests it may not be too late for others to take action, I lack confidence in being able to afford or implement such measures myself, given my distrust of insurance companies.","Year 8: I observe 77% of my neighbors have relocated. | Year 9: A flood occurred, but my house was protected by its elevation. | Year 9: I observe 14% of my neighbors have elevated homes. | Year 9: I observe 84% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.18,0.66,True,False,True,False
Agent_2,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_3,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_6,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_7,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_8,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_10,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_11,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_12,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_13,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_14,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_15,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_16,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_17,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_18,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_19,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_20,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_22,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_23,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_24,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_25,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_26,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_27,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_28,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_29,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_30,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_31,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_32,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_35,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_36,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_39,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_40,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_42,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_43,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_44,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_45,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_46,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_47,9,Already relocated,,,N/A,N/A,,,,,,,
Agent_48,9,Already relocated,,,N/A,N/A,,,,,,,
